fetch_date,period,rank,code,name,d1,d5,d10,d20,d60,d120,avg_vol_10d
2026-08-17,20,2,2615,萬海,44.6,35.7,29.1,26.4,14.4,7.2,10638.9
2026-08-17,20,3,2002,中鋼,-41.4,17.9,15.9,24.1,2.5,-2.7,47537.5
2026-08-17,20,4,3293,鈊象,-19.7,1.7,14.9,23.6,9.5,8.5,1667.9
2026-08-17,20,5,1904,正隆,6.2,34.4,29.8,21.4,13.1,8.5,3693.9
2026-08-17,20,6,1907,永豐餘,-16,6.4,19.4,21.3,13.6,7.6,2128.1
2026-08-17,20,7,2727,王品,-13.6,5.1,8.8,21.1,10.5,12,624.8
2026-08-17,20,8,6112,邁達特,29.7,31.2,27.2,20.9,1.4,0.6,878.1
2026-08-17,20,9,6279,胡連,2.6,11.6,22.5,20.7,6.1,-1,1278.2
2026-08-17,20,10,2867,三商壽,33.9,22.1,19.3,20.3,22.2,23.7,14169.3
2026-08-17,20,11,3141,晶宏,-20.1,2.3,20.6,19.4,1.6,1,1275.4
2026-08-17,20,12,2357,華碩,31.2,29,19.1,19.4,7.1,4.4,5088.7
2026-08-17,20,13,4938,和碩,-0.1,22,23.3,19,5.1,5,17754.5
2026-08-17,20,14,2542,興富發,19.4,30.4,20.1,19,8.7,8,6669.3
2026-08-17,20,15,3706,神達,42.4,26.5,27.9,18.7,5.2,3.9,13999.5
2026-08-17,20,16,3489,森寶,22.6,25.1,21.2,18.3,0.7,-0.8,798.4
2026-08-17,20,17,1513,中興電,10.7,42.6,36.3,18.2,2.8,-2.1,4115.7
2026-08-17,20,18,9945,潤泰新,32.9,24.1,15.9,18.1,5.3,1,8514.7
2026-08-17,20,19,2520,冠德,4.2,34.4,20.9,18,15.2,12.3,1328.4
2026-08-17,20,20,8415,大國鋼,0,7.6,7.8,17.9,8.9,5,737.7
2026-08-17,1,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,1,2,2845,遠東銀,51.8,24.4,8.5,11.2,14.2,7.2,7200.8
2026-08-17,1,3,6141,柏承,48.2,19.5,11.5,-1,1.9,3.2,1156.8
2026-08-17,1,4,1402,遠東新,47.4,-9.6,-7.3,0.5,1.6,-4.1,18049.3
2026-08-17,1,5,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,1,6,2618,長榮航,42.9,-4,5.5,11.3,12.8,7,38525.7
2026-08-17,1,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,1,8,3653,健策,40.4,14.4,8.1,5.2,1.7,-0.3,1652.5
2026-08-17,1,9,2467,志聖,39.4,11,11.4,4.9,0.4,1.6,1260.3
2026-08-17,1,10,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-17,1,11,3024,憶聲,37.4,16.6,15.4,6.8,-1.6,2.2,1077.4
2026-08-17,1,12,1727,中華化,36.7,7.4,4.9,4.4,-0.3,0.4,2235.7
2026-08-17,1,13,3675,德微,35.3,6.3,-4,-3.2,-1.1,1.5,796.1
2026-08-17,1,14,1503,士電,34.3,4.1,0.4,2.7,-2,-3.7,1391.9
2026-08-17,1,15,2606,裕民,34.2,9.1,18.3,14.4,6,5.7,3939.6
2026-08-17,1,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-17,1,17,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-17,1,18,2426,鼎元,32.5,9.5,3.1,1.5,-0.8,0.3,17435.3
2026-08-17,1,19,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,1,20,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,5,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,5,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,5,3,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,5,4,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-17,5,5,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,5,6,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-17,5,7,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,5,8,1440,南紡,13.9,28.7,21.3,9.1,0.7,-1,2297
2026-08-17,5,9,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-17,5,10,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-17,5,11,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-17,5,12,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,5,13,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-17,5,14,2474,可成,15.1,27.1,18.3,7.2,-8.6,-7.2,3617.1
2026-08-17,5,15,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-17,5,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-17,5,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-17,5,18,1319,東陽,11.3,25,19.8,5.8,-5.2,-7.4,3778.9
2026-08-17,5,19,6214,精誠,26.1,24.5,15.8,14.2,8.3,6.8,4281.6
2026-08-17,5,20,6108,競國,22.7,24.4,19.3,14.8,5.6,3.2,1814.7
2026-08-17,10,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,10,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,10,3,2034,允強,11.5,14.3,30,6.9,9.5,3.6,1716.7
2026-08-17,10,4,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,10,5,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-17,10,6,1605,華新,-1.5,22.4,28.2,17.3,5.3,3.9,43673.2
2026-08-17,10,7,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,10,8,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-17,10,9,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-17,10,10,6112,邁達特,-19.3,19.6,25.3,19.1,1.4,0.6,901.7
2026-08-17,10,11,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-17,10,12,2108,南帝,10.6,22.3,25.2,15.9,4.1,1.6,1449.1
2026-08-17,10,13,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,10,14,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-17,10,15,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-17,10,16,3706,神達,-12.5,20.3,24.4,17.8,4.7,4,14002.9
2026-08-17,10,17,3046,建��,27.3,23.8,24.3,17.3,4.1,3.9,839.6
2026-08-17,10,18,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,10,19,6279,胡連,8.9,19.5,22.1,21.2,6.3,-1,1265.7
2026-08-17,10,20,3003,健和興,-17.1,11.7,21.4,17.6,4.6,3.5,1721.9
2026-08-17,20,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,20,2,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,20,3,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-17,20,4,2002,中鋼,-48.9,-3.7,14.7,23.3,2.4,-3.2,47829.8
2026-08-17,20,5,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-17,20,6,1907,永豐餘,19.3,7.1,19.8,22.2,13.5,7.6,1957.4
2026-08-17,20,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,20,8,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-17,20,9,2727,王品,19.2,-19.8,13,21.3,10.8,12.1,590.6
2026-08-17,20,10,6279,胡連,8.9,19.5,22.1,21.2,6.3,-1,1265.7
2026-08-17,20,11,3293,鈊象,-38,-8.5,9.6,20.5,8.7,8.3,1693.1
2026-08-17,20,12,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,20,13,2867,三商壽,2.7,19,17.9,19.5,22.1,22.8,13663.9
2026-08-17,20,14,3141,晶宏,-1.4,-4.4,18.8,19.4,1,1,1237.6
2026-08-17,20,15,6112,邁達特,-19.3,19.6,25.3,19.1,1.4,0.6,901.7
2026-08-17,20,16,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-17,20,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-17,20,18,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-17,20,19,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-17,20,20,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-17,1,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,1,2,2845,遠東銀,51.8,24.4,8.5,11.2,14.2,7.2,7200.8
2026-08-17,1,3,6141,柏承,48.2,19.5,11.5,-1,1.9,3.2,1156.8
2026-08-17,1,4,1402,遠東新,47.4,-9.6,-7.3,0.5,1.6,-4.1,18049.3
2026-08-17,1,5,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,1,6,2618,長榮航,42.9,-4,5.5,11.3,12.8,7,38525.7
2026-08-17,1,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,1,8,3653,健策,40.4,14.4,8.1,5.2,1.7,-0.3,1652.5
2026-08-17,1,9,2467,志聖,39.4,11,11.4,4.9,0.4,1.6,1260.3
2026-08-17,1,10,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-17,1,11,3024,憶聲,37.4,16.6,15.4,6.8,-1.6,2.2,1077.4
2026-08-17,1,12,1727,中華化,36.7,7.4,4.9,4.4,-0.3,0.4,2235.7
2026-08-17,1,13,3675,德微,35.3,6.3,-4,-3.2,-1.1,1.5,796.1
2026-08-17,1,14,1503,士電,34.3,4.1,0.4,2.7,-2,-3.7,1391.9
2026-08-17,1,15,2606,裕民,34.2,9.1,18.3,14.4,6,5.7,3939.6
2026-08-17,1,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-17,1,17,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-17,1,18,2426,鼎元,32.5,9.5,3.1,1.5,-0.8,0.3,17435.3
2026-08-17,1,19,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,1,20,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,5,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,5,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,5,3,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,5,4,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-17,5,5,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,5,6,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-17,5,7,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,5,8,1440,南紡,13.9,28.7,21.3,9.1,0.7,-1,2297
2026-08-17,5,9,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-17,5,10,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-17,5,11,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-17,5,12,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,5,13,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-17,5,14,2474,可成,15.1,27.1,18.3,7.2,-8.6,-7.2,3617.1
2026-08-17,5,15,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-17,5,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-17,5,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-17,5,18,1319,東陽,11.3,25,19.8,5.8,-5.2,-7.4,3778.9
2026-08-17,5,19,6214,精誠,26.1,24.5,15.8,14.2,8.3,6.8,4281.6
2026-08-17,5,20,6108,競國,22.7,24.4,19.3,14.8,5.6,3.2,1814.7
2026-08-17,10,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,10,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,10,3,2034,允強,11.5,14.3,30,6.9,9.5,3.6,1716.7
2026-08-17,10,4,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,10,5,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-17,10,6,1605,華新,-1.5,22.4,28.2,17.3,5.3,3.9,43673.2
2026-08-17,10,7,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,10,8,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-17,10,9,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-17,10,10,6112,邁達特,-19.3,19.6,25.3,19.1,1.4,0.6,901.7
2026-08-17,10,11,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-17,10,12,2108,南帝,10.6,22.3,25.2,15.9,4.1,1.6,1449.1
2026-08-17,10,13,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,10,14,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-17,10,15,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-17,10,16,3706,神達,-12.5,20.3,24.4,17.8,4.7,4,14002.9
2026-08-17,10,17,3046,建��,27.3,23.8,24.3,17.3,4.1,3.9,839.6
2026-08-17,10,18,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,10,19,6279,胡連,8.9,19.5,22.1,21.2,6.3,-1,1265.7
2026-08-17,10,20,3003,健和興,-17.1,11.7,21.4,17.6,4.6,3.5,1721.9
2026-08-17,20,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,20,2,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,20,3,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-17,20,4,2002,中鋼,-48.9,-3.7,14.7,23.3,2.4,-3.2,47829.8
2026-08-17,20,5,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-17,20,6,1907,永豐餘,19.3,7.1,19.8,22.2,13.5,7.6,1957.4
2026-08-17,20,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,20,8,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-17,20,9,2727,王品,19.2,-19.8,13,21.3,10.8,12.1,590.6
2026-08-17,20,10,6279,胡連,8.9,19.5,22.1,21.2,6.3,-1,1265.7
2026-08-17,20,11,3293,鈊象,-38,-8.5,9.6,20.5,8.7,8.3,1693.1
2026-08-17,20,12,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,20,13,2867,三商壽,2.7,19,17.9,19.5,22.1,22.8,13663.9
2026-08-17,20,14,3141,晶宏,-1.4,-4.4,18.8,19.4,1,1,1237.6
2026-08-17,20,15,6112,邁達特,-19.3,19.6,25.3,19.1,1.4,0.6,901.7
2026-08-17,20,16,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-17,20,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-17,20,18,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-17,20,19,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-17,20,20,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-17,1,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,1,2,2845,遠東銀,51.8,24.4,8.5,11.2,14.2,7.2,7200.8
2026-08-17,1,3,6141,柏承,48.2,19.5,11.5,-1,1.9,3.2,1156.8
2026-08-17,1,4,1402,遠東新,47.4,-9.6,-7.3,0.5,1.6,-4.1,18049.3
2026-08-17,1,5,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,1,6,2618,長榮航,42.9,-4,5.5,11.3,12.8,7,38525.7
2026-08-17,1,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,1,8,3653,健策,40.4,14.4,8.1,5.2,1.7,-0.3,1652.5
2026-08-17,1,9,2467,志聖,39.4,11,11.4,4.9,0.4,1.6,1260.3
2026-08-17,1,10,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-17,1,11,3024,憶聲,37.4,16.6,15.4,6.8,-1.6,2.2,1077.4
2026-08-17,1,12,1727,中華化,36.7,7.4,4.9,4.4,-0.3,0.4,2235.7
2026-08-17,1,13,3675,德微,35.3,6.3,-4,-3.2,-1.1,1.5,796.1
2026-08-17,1,14,1503,士電,34.3,4.1,0.4,2.7,-2,-3.7,1391.9
2026-08-17,1,15,2606,裕民,34.2,9.1,18.3,14.4,6,5.7,3939.6
2026-08-17,1,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-17,1,17,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-17,1,18,2426,鼎元,32.5,9.5,3.1,1.5,-0.8,0.3,17435.3
2026-08-17,1,19,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,1,20,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,5,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,5,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,5,3,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,5,4,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-17,5,5,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,5,6,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-17,5,7,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,5,8,1440,南紡,13.9,28.7,21.3,9.1,0.7,-1,2297
2026-08-17,5,9,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-17,5,10,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-17,5,11,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-17,5,12,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,5,13,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-17,5,14,2474,可成,15.1,27.1,18.3,7.2,-8.6,-7.2,3617.1
2026-08-17,5,15,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-17,5,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-17,5,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-17,5,18,1319,東陽,11.3,25,19.8,5.8,-5.2,-7.4,3778.9
2026-08-17,5,19,6214,精誠,26.1,24.5,15.8,14.2,8.3,6.8,4281.6
2026-08-17,5,20,6108,競國,22.7,24.4,19.3,14.8,5.6,3.2,1814.7
2026-08-17,10,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,10,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,10,3,2034,允強,11.5,14.3,30,6.9,9.5,3.6,1716.7
2026-08-17,10,4,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,10,5,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-17,10,6,1605,華新,-1.5,22.4,28.2,17.3,5.3,3.9,43673.2
2026-08-17,10,7,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,10,8,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-17,10,9,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-17,10,10,6112,邁達特,-19.3,19.6,25.3,19.1,1.4,0.6,901.7
2026-08-17,10,11,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-17,10,12,2108,南帝,10.6,22.3,25.2,15.9,4.1,1.6,1449.1
2026-08-17,10,13,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,10,14,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-17,10,15,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-17,10,16,3706,神達,-12.5,20.3,24.4,17.8,4.7,4,14002.9
2026-08-17,10,17,3046,建��,27.3,23.8,24.3,17.3,4.1,3.9,839.6
2026-08-17,10,18,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,10,19,6279,胡連,8.9,19.5,22.1,21.2,6.3,-1,1265.7
2026-08-17,10,20,3003,健和興,-17.1,11.7,21.4,17.6,4.6,3.5,1721.9
2026-08-17,20,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,20,2,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,20,3,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-17,20,4,2002,中鋼,-48.9,-3.7,14.7,23.3,2.4,-3.2,47829.8
2026-08-17,20,5,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-17,20,6,1907,永豐餘,19.3,7.1,19.8,22.2,13.5,7.6,1957.4
2026-08-17,20,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,20,8,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-17,20,9,2727,王品,19.2,-19.8,13,21.3,10.8,12.1,590.6
2026-08-17,20,10,6279,胡連,8.9,19.5,22.1,21.2,6.3,-1,1265.7
2026-08-17,20,11,3293,鈊象,-38,-8.5,9.6,20.5,8.7,8.3,1693.1
2026-08-17,20,12,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,20,13,2867,三商壽,2.7,19,17.9,19.5,22.1,22.8,13663.9
2026-08-17,20,14,3141,晶宏,-1.4,-4.4,18.8,19.4,1,1,1237.6
2026-08-17,20,15,6112,邁達特,-19.3,19.6,25.3,19.1,1.4,0.6,901.7
2026-08-17,20,16,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-17,20,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-17,20,18,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-17,20,19,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-17,20,20,2027,大成鋼,30.4,16.2,20.6,18.4,10.9,7.5,26499.9
2026-08-17,1,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,1,2,2845,遠東銀,51.8,24.4,8.5,11.2,14.2,7.2,7200.8
2026-08-17,1,3,6141,柏承,48.2,19.5,11.5,-1,1.9,3.2,1156.8
2026-08-17,1,4,1402,遠東新,47.4,-9.6,-7.3,0.5,1.6,-4.1,18049.3
2026-08-17,1,5,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,1,6,2618,長榮航,42.9,-4,5.5,11.3,12.8,7,38525.7
2026-08-17,1,7,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,1,8,3653,健策,40.4,14.4,8.1,5.2,1.7,-0.3,1652.5
2026-08-17,1,9,2467,志聖,39.4,11,11.4,4.9,0.4,1.6,1260.3
2026-08-17,1,10,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-17,1,11,3024,憶聲,37.4,16.6,15.4,6.8,-1.6,2.2,1077.4
2026-08-17,1,12,1727,中華化,36.7,7.4,4.9,4.4,-0.3,0.4,2235.7
2026-08-17,1,13,3675,德微,35.3,6.3,-4,-3.2,-1.1,1.5,796.1
2026-08-17,1,14,1503,士電,34.3,4.1,0.4,2.7,-2,-3.7,1391.9
2026-08-17,1,15,2606,裕民,34.2,9.1,18.3,14.4,6,5.7,3939.6
2026-08-17,1,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-17,1,17,3489,森寶,32.8,23.9,19.9,18.8,0.8,-0.6,821.8
2026-08-17,1,18,2426,鼎元,32.5,9.5,3.1,1.5,-0.8,0.3,17435.3
2026-08-17,1,19,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,1,20,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,5,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,5,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,5,3,5607,遠雄港,46.2,37.8,26.7,13.4,9.7,9.2,637.1
2026-08-17,5,4,3037,欣興,38.4,34.3,18.3,9.6,1.5,1,23916.7
2026-08-17,5,5,2542,興富發,42.1,33.2,25.2,21.6,9.5,8.3,7407.7
2026-08-17,5,6,9933,中鼎,-5.4,32.7,25.3,9.8,9.1,9,2926.3
2026-08-17,5,7,2615,萬海,32,30.9,29.9,27.9,15.7,7.8,14950.2
2026-08-17,5,8,1440,南紡,13.9,28.7,21.3,9.1,0.7,-1,2297
2026-08-17,5,9,6277,宏正,31.2,28.5,24.8,21.5,10.5,9.6,690.2
2026-08-17,5,10,2520,冠德,26.9,28.4,24.5,18.5,15.7,12.5,1500.3
2026-08-17,5,11,2364,倫飛,27.5,28.4,25.9,23.8,9,6.8,631.5
2026-08-17,5,12,1504,東元,32.3,27.9,24.2,11,-5.8,-5.1,8783.3
2026-08-17,5,13,2611,志信,23.2,27.6,26.6,18.5,17.7,5.7,504.8
2026-08-17,5,14,2474,可成,15.1,27.1,18.3,7.2,-8.6,-7.2,3617.1
2026-08-17,5,15,1904,正隆,19.4,26.8,29.8,22.7,13.1,8.6,3796.1
2026-08-17,5,16,6244,茂迪,33.7,26.8,15,7,0.6,1,2937.2
2026-08-17,5,17,2357,華碩,-9.4,25,18.4,18.6,6.7,4.3,5255.1
2026-08-17,5,18,1319,東陽,11.3,25,19.8,5.8,-5.2,-7.4,3778.9
2026-08-17,5,19,6214,精誠,26.1,24.5,15.8,14.2,8.3,6.8,4281.6
2026-08-17,5,20,6108,競國,22.7,24.4,19.3,14.8,5.6,3.2,1814.7
2026-08-17,10,1,2603,長榮,57.8,42.7,37.5,33.8,8,8,11559.9
2026-08-17,10,2,1513,中興電,30.2,42.4,37.1,19.7,2.7,-2,4207.5
2026-08-17,10,3,2034,允強,11.5,14.3,30,6.9,9.5,3.6,1716.7
